"","X","position","company","location","date","source","url","query","experience","computer.science","engineering","phd","bachelor","quantitative","physics","statistics","bioinformatics","master","software.engineering","econometrics","b2b","python","java","c","r","programming","matlab","sql","sas","unix","shell","ruby","perl","scala","javascript","tableau","spss","d3","machine.learning","visualization","algorithm","predictive.modelling","data.mining","optimization","database","classification","statistical","natural.language","project.management","hypotheses","web","distributed","communication","marketing","big.data","spark","hadoop","hive","nosql","mapreduce","zookeeper","pig","mahout","hbase","cloud","maths","degree","business","programming.1","stat","statlang","system","visualization.1","bigdataskills","database.1","ml","res"
"2374",2175,"Senior Technical Program Manager - Amazon Alexa","Amazon.com","Seattle, WA, 98194","06/11/2016","monster","http://job-openings.monster.com/monster/a70bae7a-9822-40a5-8992-b11692de50d5?mescoid=1100055001001&jobPosition=31","machinelearner",NA,2.54029904043303,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,3.38080132875814,0,0,0,0,0,0,2.64335757619853,0,0,0,0,0,0,0,0,0,0,0,0,2.70821741091505,0,0,0,0,0,0,0,0,3.50119243761572,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,8.32780226792225,0,0,0,0,0,0,6.20940984853077,5
"2375",2176,".Net AngularJS Tech Leads","GENPACT","New York, NY","06/11/2016","monster","http://job-openings.monster.com/monster/a192177a-50d1-4494-854d-e62f326e4476?mescoid=1100011001001&jobPosition=32","machinelearner",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,2.7404768373349,2.85609781406256,0,0,0,2.43424564798511,0,0,0,0,0,0,3.31320195526033,0,0,0,0,0,0,0,0,0,2.51654012945688,0,0,0,0,0,2.46420887136255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,8.90977660665779,0,0,2.46420887136255,5.77741082662288,0,4.95078577744198,0,5
"2377",2178,"Sr. Data Science Consultant","Aetna","Hartford, CT","06/11/2016","monster","http://job-openings.monster.com/monster/dce46536-d611-44f2-bbcc-f3116a722b5a?mescoid=1500152001001&jobPosition=2","machinelearner",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,2.7404768373349,0,0,2.64335757619853,0,2.43424564798511,0,3.24793522374774,3.43424564798511,0,0,2.84664157306811,3.31320195526033,0,0,0,2.70821741091505,0,2.8400109941691,0,0,0,2.51654012945688,0,0,0,0,0,2.46420887136255,3.10325242894368,2.13946460159813,0,2.80464190740311,3.08901198982907,2.8400109941691,3.11548688536069,3.21864584764575,3.50726658532791,0,0,0,3.57319509903622,0,0,1.9754280040979,2.13946460159813,8.90032036566334,0,0,9.1463897430954,5.77741082662288,28.0981533107837,11.742626724124,5.54822840508415,4
"2378",2179,"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","Tacoma, WA, 98408","06/11/2016","monster","http://job-openings.monster.com/monster/dbd4f9ec-a20f-4d09-91f6-c2766b447c02?mescoid=2700412001001&jobPosition=3","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2379",2180,"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","Spokane, WA, 99207","06/11/2016","monster","http://job-openings.monster.com/monster/4653ddf0-e13a-44e1-baae-31d83f362b4e?mescoid=2700412001001&jobPosition=4","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2380",2181,"Senior Technical Program Manager - Amazon Alexa","Amazon.com","Seattle, WA, 98194","06/11/2016","monster","http://job-openings.monster.com/monster/1ef69af7-7420-43ee-9ef7-9227957661fb?mescoid=1100055001001&jobPosition=5","machinelearner",NA,2.54029904043303,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,3.38080132875814,0,0,0,0,0,0,2.64335757619853,0,0,0,0,0,0,0,0,0,0,0,0,2.70821741091505,0,0,0,0,0,0,0,0,3.50119243761572,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,8.32780226792225,0,0,0,0,0,0,6.20940984853077,5
"2381",2182,"Customer Service Representative","Schweitzer Engineering Laboratories","Pullman, WA, 99163","06/10/2016","monster","http://job-openings.monster.com/monster/d0800417-c3d9-4103-94aa-826321b62712?mescoid=4300715001001&jobPosition=8","machinelearner",NA,0,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,2.40670189873108,0,0,2.46420887136255,2.46420887136255,0,2.51654012945688,0,1
"2382",2183,"Senior Technical Program Manager - Amazon Alexa - 416589","Amazon Corporate LLC","Seattle, WA","06/10/2016","monster","http://job-openings.monster.com/monster/b44b1de1-2bf9-43de-b0b9-df75d0906b70?mescoid=1100055001001&jobPosition=9","machinelearner",NA,2.54029904043303,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,3.38080132875814,0,0,0,0,0,0,2.64335757619853,0,0,0,0,0,0,0,0,0,0,0,0,2.70821741091505,0,0,0,0,0,0,0,0,3.50119243761572,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,8.32780226792225,0,0,0,0,0,0,6.20940984853077,5
"2383",2184,"Beer/Wine Liquor Stock Clerk (Part Time) Dublin Market District","Giant Eagle Markets","Dublin, OH","06/10/2016","monster","http://job-openings.monster.com/monster/700c0b7f-ce47-4e87-8de1-23fcc7e62532?mescoid=4300743001001&jobPosition=10","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,0,0,0,0,0,0,0,0,1
"2384",2185,"Skills Technical Services- Junior Mechanical Drafter (200-800-634)","Skills Inc.","Redmond, WA","06/10/2016","monster","http://job-openings.monster.com/monster/aaac9c56-cc89-4593-9ced-b8ef9b0b35e5?mescoid=1700208001001&jobPosition=11","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,2.85609781406256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,5.26279971279363,0,0,0,0,0,0,0,1
"2385",2186,"Senior Technical Program Manager - Amazon Alexa - 416590","Amazon Corporate LLC","Seattle, WA","06/10/2016","monster","http://job-openings.monster.com/monster/4409cf45-8c13-4d2b-9e80-920bea7ee45f?mescoid=1100055001001&jobPosition=12","machinelearner",NA,2.54029904043303,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,3.38080132875814,0,0,0,0,0,0,2.64335757619853,0,0,0,0,0,0,0,0,0,0,0,0,2.70821741091505,0,0,0,0,0,0,0,0,3.50119243761572,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,8.32780226792225,0,0,0,0,0,0,6.20940984853077,5
"2386",2187,"Specialist I, II, III - Automation","Schweitzer Engineering Laboratories","Pullman, WA, 99163","06/09/2016","monster","http://job-openings.monster.com/monster/5254d1d7-fdd6-4daa-8a0b-760a41c1f663?mescoid=9901112000004&jobPosition=13","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,2.40670189873108,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2387",2188,"Risk Adjustment & Quality Programs Sr Director - 161051","Banner Health","Phoenix, AZ","06/09/2016","monster","http://job-openings.monster.com/monster/3c41a477-058f-4e33-aba3-80087df1d1d7?mescoid=1100003001001&jobPosition=14","machinelearner",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,0,0,0,0,0,1
"2388",2189,"Warehouse Supervisor","Schweitzer Engineering Labs","Pullman, WA, 99164","06/09/2016","monster","http://job-openings.monster.com/monster/1c577368-d830-4b90-9ae1-d52112ecf135?mescoid=1100025001001&jobPosition=15","machinelearner",NA,0,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,2.40670189873108,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2389",2190,"Data Science Domain Expert","Coursera","Mountain View, CA","06/09/2016","monster","http://job-openings.monster.com/monster/85d4f7b2-2908-4432-954f-e5e9ce1e782e?mescoid=9901112000004&jobPosition=16","machinelearner",NA,2.54029904043303,0,0,0,2.75321988790588,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70821741091505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,2.6245256475086,1.9754280040979,2.48288499704282,2.54029904043303,5.37774553541448,0,0,0,0,0,2.70821741091505,2
"2390",2191,"2nd Shift Kettle Operator","Tremco","Cleveland, OH, 44114","06/09/2016","monster","http://job-openings.monster.com/monster/191ee118-64f0-42e2-9ec4-7528368351f1?mescoid=5101003001001&jobPosition=17","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,2.6245256475086,1.9754280040979,2.13946460159813,0,2.6245256475086,0,0,0,0,0,0,1
"2392",2193,"Project Coordinator Intern","Schweitzer Engineering Laboratories","Pullman, WA, 99163","06/08/2016","monster","http://job-openings.monster.com/monster/c320704e-3c6c-4e95-8d19-a679cae446d4?mescoid=1300093001001&jobPosition=20","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,2.40670189873108,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2393",2194,"2nd Shift Kettle Operator","Tremco","Cleveland, OH","06/08/2016","monster","http://job-openings.monster.com/monster/ad3fc7d0-d656-4aad-9fe2-ba05cefab220?mescoid=5101003001001&jobPosition=21","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,2.6245256475086,1.9754280040979,2.13946460159813,0,2.6245256475086,0,2.46420887136255,2.46420887136255,0,0,0,1
"2394",2195,"Operations Business Analyst, (Import/Export)","Amazon.com","Seattle, WA, 98194","06/08/2016","monster","http://job-openings.monster.com/monster/c70a3ce2-0652-420f-96a9-ab69a507344d?mescoid=1300096001001&jobPosition=22","machinelearner",NA,0,2.40670189873108,0,2.38724908530888,2.75321988790588,0,2.61345014246493,0,1.97903812032972,0,0,0,0,0,0,0,0,0,2.43424564798511,0,0,0,0,0,0,0,0,0,0,2.70821741091505,0,0,0,0,0,2.51654012945688,0,2.58620322732407,0,2.78798199416509,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,2.6245256475086,1.9754280040979,4.92744659576322,2.40670189873108,10.5773989052035,0,0,0,0,4.95078577744198,2.70821741091505,2
"2395",2196,"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","Port Orchard, WA, 98367","06/08/2016","monster","http://job-openings.monster.com/monster/06693732-5fbd-4a24-a82f-df031411cff2?mescoid=2700412001001&jobPosition=23","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2396",2197,"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","Tacoma, WA","06/07/2016","monster","http://job-openings.monster.com/monster/93616d52-d3e4-42be-b796-8a8dd159675b?mescoid=2700412001001&jobPosition=24","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2397",2198,"Tech Lead, Delivery Automation (macys.com)","Macy's","San Francisco, CA","06/07/2016","monster","http://job-openings.monster.com/monster/8f901d16-8534-4a38-8f9c-f5fcb81adb75?mescoid=1100011001001&jobPosition=25","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,2.68735209133191,2.7404768373349,0,0,0,0,0,0,0,0,3.55918438459341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,0,0,0,0,0,0,0,0,4.21239689836875,0,0,0,2.92877265404458,0,1.9754280040979,0,11.3937152119913,0,2.68735209133191,2.46420887136255,2.46420887136255,7.14116955241333,0,0,5
"2398",2199,"Salesforce Administrator","Quantcast Corporation","San Francisco, CA, 94118","06/07/2016","monster","http://job-openings.monster.com/monster/b71b4409-8a23-4797-8cc5-0ceb69708eba?mescoid=1500131001001&jobPosition=26","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70821741091505,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,2.48288499704282,2.80464190740311,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,0,0,0,0,0,2.80464190740311,0,2.70821741091505,1
"2399",2200,"Applications Developer (ColdFusion)","ClearCapital.com, Inc.","Reno, NV","06/07/2016","monster","http://job-openings.monster.com/monster/644ca772-a73a-4795-9211-4b201081d8ee?mescoid=1500129001001&jobPosition=27","machinelearner",NA,2.54029904043303,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,2.7404768373349,0,0,2.64335757619853,0,2.43424564798511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,5.28077587776793,0,0,2.46420887136255,2.46420887136255,0,2.43424564798511,0,1
"2400",2201,"Mandate Retail Service Merchandiser - Lead","Acosta Sales & Marketing","Atlanta, GA","06/07/2016","monster","http://job-openings.monster.com/monster/ffa8ca9d-494f-479e-a09a-522db0a417eb?mescoid=1100022001001&jobPosition=28","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2401",2202,"IT Recruiter","RangTech","Piscataway Township, NJ","06/07/2016","monster","http://job-openings.monster.com/monster/d959eb5a-9160-4947-92cc-11484bf1532a?mescoid=1300081001001&jobPosition=29","machinelearner",NA,2.54029904043303,2.40670189873108,0,0,0,0,2.61345014246493,3.75646494271903,1.97903812032972,0,0,0,2.68735209133191,0,0,2.64756181505171,2.64335757619853,0,0,2.74893052482177,0,0,0,0,0,0,0,0,0,2.70821741091505,0,0,0,0,0,2.51654012945688,0,2.58620322732407,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,2.6245256475086,1.9754280040979,2.13946460159813,7.63435303049602,11.5806439600166,8.08384443120539,0,0,0,2.51654012945688,2.70821741091505,3
"2402",2203,"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","Seattle, WA","06/07/2016","monster","http://job-openings.monster.com/monster/d56d1e80-dcdb-47b6-b05a-0349cfdf1c5c?mescoid=2700412001001&jobPosition=30","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2403",2204,"Sr, Product Analyst, Self and Assisted Help Capabilities","TD Bank Group","Mount Laurel, NJ, 08054","06/07/2016","monster","http://job-openings.monster.com/monster/ad5ea087-c7c6-41f1-8918-c2ffc7e812e5?mescoid=1300092001001&jobPosition=31","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,2.85609781406256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92395603001279,0,0,0,3.50119243761572,2.78798199416509,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.92744659576322,2.85609781406256,2.92395603001279,0,0,0,0,0,6.42514846762851,1
"2404",2205,"Salesforce Business Analyst","Quantcast Corporation","San Francisco, CA, 94118","06/07/2016","monster","http://job-openings.monster.com/monster/28ab7554-04e0-4851-ac21-d11e23a7662c?mescoid=1300087001001&jobPosition=32","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70821741091505,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,2.48288499704282,2.80464190740311,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,0,0,0,0,0,2.80464190740311,0,2.70821741091505,1
"2405",2206,"Applications Developer (ColdFusion)","ClearCapital.com, Inc.","Roseville, CA","06/07/2016","monster","http://job-openings.monster.com/monster/0a7336da-9d87-402d-9f4d-b8ee4c425f3a?mescoid=1500129001001&jobPosition=33","machinelearner",NA,2.54029904043303,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,2.7404768373349,0,0,2.64335757619853,0,2.43424564798511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,5.28077587776793,0,0,2.46420887136255,2.46420887136255,0,2.43424564798511,0,1
"2406",2207,"Mandate Retail Service Merchandiser - PT","Acosta Sales & Marketing","Tampa, FL","06/07/2016","monster","http://job-openings.monster.com/monster/f0864ff6-47bc-4cf8-b731-d20c2566ef1b?mescoid=2700412001001&jobPosition=34","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2407",2208,"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","San Diego, CA","06/07/2016","monster","http://job-openings.monster.com/monster/6519dcee-f3bd-4576-85d2-49810a57cb5f?mescoid=2700412001001&jobPosition=1","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2408",2209,"Materials Supervisor","A123 Systems","Romulus, MI","06/07/2016","monster","http://job-openings.monster.com/monster/ca9ff46b-8a12-4417-80a2-57c682c4d431?mescoid=1100025001001&jobPosition=2","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,0,0,0,0,0,1
"2410",2211,"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","Grand Rapids, MI","06/07/2016","monster","http://job-openings.monster.com/monster/85043ea6-564b-4114-b6d5-198cc5b2685b?mescoid=2700412001001&jobPosition=4","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2411",2212,"Manufacturing Supervisor - Swing Shift","Schweitzer Engineering Labs","Lewiston, ID, 83501","06/07/2016","monster","http://job-openings.monster.com/monster/cd0e7649-df1b-4864-a931-5bf866e79ae8?mescoid=1100015001001&jobPosition=5","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,2.40670189873108,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2412",2213,"Mandate Retail Service Merchandiser - PT","Acosta Sales & Marketing","Baltimore, MD","06/07/2016","monster","http://job-openings.monster.com/monster/51629fa6-aefb-41c5-8862-eeceb237a5a8?mescoid=2700412001001&jobPosition=6","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2413",2214,"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","Aurora, CO","06/07/2016","monster","http://job-openings.monster.com/monster/dac005b8-6e90-47bc-bea7-2d225ea5d562?mescoid=2700412001001&jobPosition=7","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2414",2215,"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","Raleigh, NC","06/07/2016","monster","http://job-openings.monster.com/monster/5605626d-cd02-4e85-8748-4083628a254b?mescoid=2700412001001&jobPosition=8","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2415",2216,"CNA Medical Assistant - Allied Manufacturing Onsite (Dover, OH)","Catholic Health Initiatives","OHIO, IL","06/07/2016","monster","http://job-openings.monster.com/monster/4f6b52df-6b90-42f7-8197-ebf3f81020af?mescoid=3100556001001&jobPosition=9","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,2.40670189873108,0,0,0,0,0,0,0,1
"2416",2217,"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","Charleston, WV","06/07/2016","monster","http://job-openings.monster.com/monster/290a8a6a-d8a8-47e9-9152-936ee602c604?mescoid=2700412001001&jobPosition=10","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2417",2218,"Mandate Retail Service Merchandiser - PT","Acosta Sales & Marketing","Salt Lake City, UT","06/07/2016","monster","http://job-openings.monster.com/monster/0ce8d5f8-7881-464f-a172-893895c820ed?mescoid=2700412001001&jobPosition=11","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
